Product Title;Product ID;Main Category;Subcategory;Colors;Patterns;Season;Brands;Gender
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50487762_343_100_HB_B2C_SHO_01-valid_until_20961110.PNG;Pants;SHORTS_FLAT;Open Green;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50488180_029_100_HB_B2C_SHO_01-valid_until_20970204.PNG;Pants;SHORTS_FLAT;Dark Grey;;;;Men
Pants_TROUSERS_FLAT;GPDB_ALL_ITEMS/50487754_029_100_HB_B2C_SHO_01-valid_until_20970401.PNG;Pants;TROUSERS_FLAT;Dark Grey;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50488180_100_100_HB_B2C_SHO_01-valid_until_20970204.PNG;Pants;SHORTS_FLAT;White;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50487764_260_100_HB_B2C_SHO_01-valid_until_20970320.PNG;Pants;SHORTS_FLAT;Medium Beige;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50496567_260_100_HB_B2C_SHO_01-valid_until_20970504.PNG;Pants;TROUSERS;Medium Beige;;;;Men
Pants_CHINO_FLAT;GPDB_ALL_ITEMS/50487966_343_100_HB_B2C_SHO_01-valid_until_20970112.PNG;Pants;CHINO_FLAT;Open Green;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50487764_404_100_HB_B2C_SHO_01-valid_until_20970302.PNG;Pants;SHORTS_FLAT;Dark Blue;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50496567_405_100_HB_B2C_SHO_01-valid_until_20970504.PNG;Pants;TROUSERS;Dark Blue;;;;Men
Pants_CHINO_FLAT;GPDB_ALL_ITEMS/50487966_601_100_HB_B2C_SHO_01-valid_until_20970115.PNG;Pants;CHINO_FLAT;Dark Red;;;;Men
Pants_SHORTS;GPDB_ALL_ITEMS/50508257_001_100_HB_B2C_SHO_01-valid_until_20970316.PNG;Pants;SHORTS;Black;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50497102_001_100_HB_B2C_SHO_01-valid_until_20970120.PNG;Pants;TROUSERS;Black;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50489416_041_100_HB_B2C_SHO_01-valid_until_20961110.PNG;Pants;TROUSERS;Silver;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50488373_041_100_HB_B2C_SHO_01-valid_until_20961110.PNG;Pants;TROUSERS;Silver;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50487762_131_100_HB_B2C_SHO_01-valid_until_20970316.PNG;Pants;SHORTS_FLAT;Open White;;;;Men
Pants_CHINO_FLAT;GPDB_ALL_ITEMS/50488172_260_100_HB_B2C_SHO_01-valid_until_20961023.PNG;Pants;CHINO_FLAT;Medium Beige;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50508019_298_100_HB_B2C_SHO_01-valid_until_20970316.PNG;Pants;TROUSERS;Open Beige;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50488470_343_100_HB_B2C_SHO_01-valid_until_20961023.PNG;Pants;TROUSERS;Open Green;;;;Men
Pants_CHINO_FLAT;GPDB_ALL_ITEMS/50488172_404_100_HB_B2C_SHO_01-valid_until_20970314.PNG;Pants;CHINO_FLAT;Dark Blue;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50487762_404_100_HB_B2C_SHO_01-valid_until_20970322.PNG;Pants;SHORTS_FLAT;Dark Blue;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50488483_404_100_HB_B2C_SHO_01-valid_until_20970320.PNG;Pants;TROUSERS;Dark Blue;;;;Men
Pants_TROUSERS_FLAT;GPDB_ALL_ITEMS/50487754_404_100_HB_B2C_SHO_02-valid_until_20970610.PNG;Pants;TROUSERS_FLAT;Dark Blue;;;;Men
Pants_TROUSERS_FLAT;GPDB_ALL_ITEMS/50491080_404_100_HB_B2C_SHO_01-valid_until_20961110.PNG;Pants;TROUSERS_FLAT;Dark Blue;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50489421_413_100_HB_B2C_SHO_01-valid_until_20961214.PNG;Pants;TROUSERS;Navy;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50488880_479_100_HB_B2C_SHO_01-valid_until_20970314.PNG;Pants;TROUSERS;Open Blue;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50469169_001_100_HB_B2C_SHO_04-valid_until_20970615.PNG;Pants;TROUSERS;Black;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50482735_001_100_HB_B2C_SHO_03-valid_until_20970618.PNG;Pants;TROUSERS;Black;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50469183_001_100_HB_B2C_SHO_05-valid_until_20970619.PNG;Pants;TROUSERS;Black;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50469184_021_100_HB_B2C_SHO_03-valid_until_20970618.PNG;Pants;TROUSERS;Dark Grey;;;;Men
Pants_CHINO_FLAT;GPDB_ALL_ITEMS/50487756_029_100_HB_B2C_SHO_01-valid_until_20970210.PNG;Pants;CHINO_FLAT;Dark Grey;;;;Men
Pants_TROUSERS_FLAT;GPDB_ALL_ITEMS/50491755_029_100_HB_B2C_SHO_01-valid_until_20961119.PNG;Pants;TROUSERS_FLAT;Dark Grey;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50488219_100_100_HB_B2C_SHO_01-valid_until_20961214.PNG;Pants;SHORTS_FLAT;White;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50488404_100_100_HB_B2C_SHO_01-valid_until_20961110.PNG;Pants;TROUSERS;White;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50487993_131_100_HB_B2C_SHO_01-valid_until_20970218.PNG;Pants;SHORTS_FLAT;Open White;;;;Men
Pants_TROUSERS_FLAT;GPDB_ALL_ITEMS/50487753_131_100_HB_B2C_SHO_01-valid_until_20970313.PNG;Pants;TROUSERS_FLAT;Open White;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50489421_260_100_HB_B2C_SHO_01-valid_until_20961214.PNG;Pants;TROUSERS;Medium Beige;;;;Men
Pants_CHINO_FLAT;GPDB_ALL_ITEMS/50485788_294_100_HB_B2C_SHO_02-valid_until_20970611.PNG;Pants;CHINO_FLAT;Open Beige;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50487993_343_100_HB_B2C_SHO_01-valid_until_20961214.PNG;Pants;SHORTS_FLAT;Open Green;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50495316_343_100_HB_B2C_SHO_01-valid_until_20970303.PNG;Pants;TROUSERS;Open Green;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50469184_401_100_HB_B2C_SHO_05-valid_until_20970618.PNG;Pants;TROUSERS;Dark Blue;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50488468_404_100_HB_B2C_SHO_01-valid_until_20961219.PNG;Pants;SHORTS_FLAT;Dark Blue;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50487993_404_100_HB_B2C_SHO_02-valid_until_20970606.PNG;Pants;SHORTS_FLAT;Dark Blue;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50489261_405_100_HB_B2C_SHO_01-valid_until_20970322.PNG;Pants;SHORTS_FLAT;Dark Blue;;;;Men
Pants_TROUSERS;GPDB_ALL_ITEMS/50480009_419_100_HB_B2C_SHO_03-valid_until_20960627.JPG;Pants;TROUSERS;Navy;;;;Men
Pants_CHINO_FLAT;GPDB_ALL_ITEMS/50488172_433_100_HB_B2C_SHO_01-valid_until_20970314.PNG;Pants;CHINO_FLAT;Bright Blue;;;;Men
Pants_SHORTS_FLAT;GPDB_ALL_ITEMS/50487993_601_100_HB_B2C_SHO_01-valid_until_20970302.PNG;Pants;SHORTS_FLAT;Dark Red;;;;Men
Dresses_JERSEY_DRESS;GPDB_ALL_ITEMS/50489719_001_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Dresses;JERSEY_DRESS;Black;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489871_407_100_HB_B2C_SHO_01-valid_until_209726.PNG;Tops;T_SHIRT;Dark Blue;;;;Women
Tops_SWEATSHIRT;GPDB_ALL_ITEMS/50487766_538_100_HB_B2C_SHO_01-valid_until_2097113.PNG;Tops;SWEATSHIRT;Light/Pastel Purple;;;;Women
Tops_JERSEY_TOP;GPDB_ALL_ITEMS/50447753_001_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Tops;JERSEY_TOP;Black;;;;Women
Tops_JERSEY_TOP;GPDB_ALL_ITEMS/50447753_100_100_HB_B2C_SHO_02-valid_until_2096923.PNG;Tops;JERSEY_TOP;White;;;;Women
Dresses_JERSEY_DRESS;GPDB_ALL_ITEMS/50489809_640_100_HB_B2C_SHO_01-valid_until_2097221.PNG;Dresses;JERSEY_DRESS;Open Red;;;;Women
Tops_JERSEY_TOP;GPDB_ALL_ITEMS/50498583_643_100_HB_B2C_SHO_01-valid_until_2097314.PNG;Tops;JERSEY_TOP;Open Red;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50457259_001_100_HB_B2C_SHO_08-valid_until_2097427.PNG;Tops;T_SHIRT;Black;;;;Women
Dresses_JERSEY_DRESS;GPDB_ALL_ITEMS/50489746_031_100_HB_B2C_SHO_01-valid_until_20961230.PNG;Dresses;JERSEY_DRESS;Medium Grey;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489927_040_100_HB_B2C_SHO_01-valid_until_209716.PNG;Tops;T_SHIRT;Silver;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489944_040_100_HB_B2C_SHO_01-valid_until_209716.PNG;Tops;T_SHIRT;Silver;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489927_100_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Tops;T_SHIRT;White;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489944_100_100_HB_B2C_SHO_01-valid_until_209716.PNG;Tops;T_SHIRT;White;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489871_100_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Tops;T_SHIRT;White;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50457259_100_100_HB_B2C_SHO_09-valid_until_2097427.PNG;Tops;T_SHIRT;White;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489513_118_100_HB_B2C_SHO_01-valid_until_2097116.PNG;Tops;T_SHIRT;Open White;;;;Women
Dresses_JERSEY_DRESS;GPDB_ALL_ITEMS/50489809_404_100_HB_B2C_SHO_01-valid_until_2097118.PNG;Dresses;JERSEY_DRESS;Dark Blue;;;;Women
Dresses_JERSEY_DRESS;GPDB_ALL_ITEMS/50487497_404_100_HB_B2C_SHO_01-valid_until_2097110.PNG;Dresses;JERSEY_DRESS;Dark Blue;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489513_472_100_HB_B2C_SHO_01-valid_until_2097113.PNG;Tops;T_SHIRT;Open Blue;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489708_660_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Tops;T_SHIRT;Medium Pink;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489720_660_100_HB_B2C_SHO_01-valid_until_2097116.PNG;Tops;T_SHIRT;Medium Pink;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489953_971_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Tops;T_SHIRT;Open Miscellaneous;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50489953_992_100_HB_B2C_SHO_01-valid_until_20961010.PNG;Tops;T_SHIRT;Open Miscellaneous;;;;Women
Dresses_JERSEY_DRESS;GPDB_ALL_ITEMS/50486391_001_100_HB_B2C_SHO_01-valid_until_2096926.PNG;Dresses;JERSEY_DRESS;Black;;;;Women
Dresses_JERSEY_DRESS;GPDB_ALL_ITEMS/50501398_001_100_HB_B2C_SHO_01-valid_until_2097322.PNG;Dresses;JERSEY_DRESS;Black;;;;Women
Dresses_JERSEY_DRESS;GPDB_ALL_ITEMS/50482713_001_100_HB_B2C_SHO_02-valid_until_20961010.PNG;Dresses;JERSEY_DRESS;Black;;;;Women
Tops_JERSEY_TOP;GPDB_ALL_ITEMS/50478532_001_100_HB_B2C_SHO_03-valid_until_2097516.PNG;Tops;JERSEY_TOP;Black;;;;Women
Tops_JERSEY_TOP;GPDB_ALL_ITEMS/50478228_001_100_HB_B2C_SHO_04-valid_until_2097119.PNG;Tops;JERSEY_TOP;Black;;;;Women
Pants_JERSEY_TROUSERS;GPDB_ALL_ITEMS/50490029_001_100_HB_B2C_SHO_01-valid_until_2096926.PNG;Pants;JERSEY_TROUSERS;Black;;;;Women
Pants_JERSEY_TROUSERS;GPDB_ALL_ITEMS/50487435_001_100_HB_B2C_SHO_01-valid_until_2096926.PNG;Pants;JERSEY_TROUSERS;Black;;;;Women
Pants_JERSEY_TROUSERS;GPDB_ALL_ITEMS/50470572_001_100_HB_B2C_SHO_04-valid_until_2097517.PNG;Pants;JERSEY_TROUSERS;Black;;;;Women
Tops_JERSEY_TOP;GPDB_ALL_ITEMS/50478532_100_100_HB_B2C_SHO_03-valid_until_2097513.PNG;Tops;JERSEY_TOP;White;;;;Women
Tops_JERSEY_TOP;GPDB_ALL_ITEMS/50478228_102_100_HB_B2C_SHO_03-valid_until_2097516.PNG;Tops;JERSEY_TOP;Natural;;;;Women
Pants_JERSEY_TROUSERS;GPDB_ALL_ITEMS/50487435_110_100_HB_B2C_SHO_01-valid_until_2097112.PNG;Pants;JERSEY_TROUSERS;Open White;;;;Women
Tops_JERSEY_TOP;GPDB_ALL_ITEMS/50478532_265_100_HB_B2C_SHO_01-valid_until_2097125.PNG;Tops;JERSEY_TOP;Medium Beige;;;;Women
Dresses_JERSEY_DRESS;GPDB_ALL_ITEMS/50490495_961_100_HB_B2C_SHO_01-valid_until_2097113.PNG;Dresses;JERSEY_DRESS;Open Miscellaneous;;;;Women
Dresses_JERSEY_DRESS;GPDB_ALL_ITEMS/50487379_985_100_HB_B2C_SHO_01-valid_until_20961010.PNG;Dresses;JERSEY_DRESS;Open Miscellaneous;;;;Women
Tops_JERSEY_TOP;GPDB_ALL_ITEMS/50499286_001_100_HB_B2C_SHO_01-valid_until_2097324.PNG;Tops;JERSEY_TOP;Black;;;;Women
Tops_SWEATSHIRT;GPDB_ALL_ITEMS/50508777_002_100_HB_B2C_SHO_01-valid_until_209763.PNG;Tops;SWEATSHIRT;Black;;;;Women
Tops_T_SHIRT;GPDB_ALL_ITEMS/50508784_002_100_HB_B2C_SHO_01-valid_until_209763.PNG;Tops;T_SHIRT;Black;;;;Women
Dresses_JERSEY_DRESS;GPDB_ALL_ITEMS/50505420_986_100_HB_B2C_SHO_01-valid_until_2097413.PNG;Dresses;JERSEY_DRESS;Open Miscellaneous;;;;Women
Accessories_BEANIE;GPDB_ALL_ITEMS/50501051_001_200_HB_B2C_SHO_01-valid_until_2097325.PNG;Accessories;BEANIE;Black;;;;Women
Accessories_CAP;GPDB_ALL_ITEMS/50492367_001_200_HB_B2C_SHO_01-valid_until_2097111.PNG;Accessories;CAP;Black;;;;Women
Accessories_CAP;GPDB_ALL_ITEMS/50494743_118_200_HB_B2C_SHO_01-valid_until_2097215.PNG;Accessories;CAP;Open White;;;;Women
Accessories_BEANIE;GPDB_ALL_ITEMS/50497808_040_200_HB_B2C_SHO_01-valid_until_2097325.PNG;Accessories;BEANIE;Silver;;;;Women
Accessories_BEANIE;GPDB_ALL_ITEMS/50502506_118_200_HB_B2C_SHO_01-valid_until_2097417.PNG;Accessories;BEANIE;Open White;;;;Women
Accessories_BEANIE;GPDB_ALL_ITEMS/50497808_498_200_HB_B2C_SHO_01-valid_until_2097325.PNG;Accessories;BEANIE;Open Blue;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50500861_001_100_HB_B2C_SHO_01-valid_until_2097315.PNG;Jackets;OUTERWEAR_JACKET;Black;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50498811_001_100_HB_B2C_SHO_01-valid_until_2097321.PNG;Jackets;OUTERWEAR_JACKET;Black;;;;Women
Jackets_OUTERW_WAISTCOAT;GPDB_ALL_ITEMS/50489078_001_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Jackets;OUTERW_WAISTCOAT;Black;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50488144_001_100_HB_B2C_SHO_01-valid_until_209743.PNG;Jackets;OUTERWEAR_JACKET;Black;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50487155_001_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Jackets;OUTERWEAR_JACKET;Black;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50489091_001_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Jackets;OUTERWEAR_JACKET;Black;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50489019_118_100_HB_B2C_SHO_01-valid_until_2097215.PNG;Jackets;OUTERWEAR_JACKET;Open White;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50489091_118_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Jackets;OUTERWEAR_JACKET;Open White;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50501114_643_100_HB_B2C_SHO_01-valid_until_2097316.PNG;Jackets;OUTERWEAR_JACKET;Open Red;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50501929_643_100_HB_B2C_SHO_01-valid_until_209744.PNG;Jackets;OUTERWEAR_JACKET;Open Red;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50486366_001_100_HB_B2C_SHO_01-valid_until_209726.PNG;Jackets;OUTERWEAR_JACKET;Black;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50486366_305_100_HB_B2C_SHO_01-valid_until_20961010.PNG;Jackets;OUTERWEAR_JACKET;Dark Green;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50498010_001_100_HB_B2C_SHO_01-valid_until_2097331.PNG;Jackets;OUTERWEAR_JACKET;Black;;;;Women
Jackets_OUTERWEAR_JACKET;GPDB_ALL_ITEMS/50497137_244_100_HB_B2C_SHO_01-valid_until_2097331.PNG;Jackets;OUTERWEAR_JACKET;Open Brown;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50493066_001_200_HB_B2C_SHO_01-valid_until_20961011.PNG;Shoes;SANDAL;Black;;;;Women
Shoes_SLIDE;GPDB_ALL_ITEMS/50493064_001_200_HB_B2C_SHO_01-valid_until_20961026.PNG;Shoes;SLIDE;Black;;;;Women
Shoes_SNEAKER;GPDB_ALL_ITEMS/50492874_100_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;SNEAKER;White;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50493066_110_200_HB_B2C_SHO_01-valid_until_20961031.PNG;Shoes;SANDAL;Open White;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50493027_001_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;SANDAL;Black;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50493069_001_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;SANDAL;Black;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50471904_001_200_HB_B2C_SHO_02-valid_until_2096923.PNG;Shoes;SANDAL;Black;;;;Women
Shoes_BALLERINA;GPDB_ALL_ITEMS/50493121_114_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;BALLERINA;Open White;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50471904_260_200_HB_B2C_SHO_01-valid_until_2096930.PNG;Shoes;SANDAL;Medium Beige;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50493027_272_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;SANDAL;Light Beige;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50493116_001_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;SANDAL;Black;;;;Women
Shoes_PUMP;GPDB_ALL_ITEMS/50493073_001_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;PUMP;Black;;;;Women
Shoes_SNEAKER;GPDB_ALL_ITEMS/50496805_010_200_HB_B2C_SHO_01-valid_until_209726.PNG;Shoes;SNEAKER;Charcoal;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50493097_122_200_HB_B2C_SHO_01-valid_until_2097217.PNG;Shoes;SANDAL;Open White;;;;Women
Shoes_PUMP;GPDB_ALL_ITEMS/50501561_001_200_HB_B2C_SHO_01-valid_until_2097412.PNG;Shoes;PUMP;Black;;;;Women
Shoes_THONG;GPDB_ALL_ITEMS/50493029_001_200_HB_B2C_SHO_01-valid_until_2097125.PNG;Shoes;THONG;Black;;;;Women
Shoes_SNEAKER;GPDB_ALL_ITEMS/50493274_104_200_HB_B2C_SHO_01-valid_until_2097130.PNG;Shoes;SNEAKER;Natural;;;;Women
Shoes_PUMP;GPDB_ALL_ITEMS/50493067_114_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;PUMP;Open White;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50493114_114_200_HB_B2C_SHO_01-valid_until_2097220.PNG;Shoes;SANDAL;Open White;;;;Women
Shoes_SNEAKER;GPDB_ALL_ITEMS/50492818_114_200_HB_B2C_SHO_01-valid_until_20961228.PNG;Shoes;SNEAKER;Open White;;;;Women
Shoes_PUMP;GPDB_ALL_ITEMS/50492168_260_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;PUMP;Medium Beige;;;;Women
Shoes_PUMP;GPDB_ALL_ITEMS/50501561_260_200_HB_B2C_SHO_01-valid_until_2097412.PNG;Shoes;PUMP;Medium Beige;;;;Women
Shoes_SLINGBACK;GPDB_ALL_ITEMS/50492162_260_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;SLINGBACK;Medium Beige;;;;Women
Shoes_SLIP_ON_FLATS;GPDB_ALL_ITEMS/50493089_260_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;SLIP_ON_FLATS;Medium Beige;;;;Women
Shoes_SLIP_ON_FLATS;GPDB_ALL_ITEMS/50493089_433_200_HB_B2C_SHO_01-valid_until_2096923.PNG;Shoes;SLIP_ON_FLATS;Bright Blue;;;;Women
Shoes_SLINGBACK;GPDB_ALL_ITEMS/50492162_640_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;SLINGBACK;Open Red;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50492164_716_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;SANDAL;Gold;;;;Women
Shoes_BOOT;GPDB_ALL_ITEMS/50492144_001_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;BOOT;Black;;;;Women
Shoes_PUMP;GPDB_ALL_ITEMS/50493011_001_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;PUMP;Black;;;;Women
Shoes_SANDAL;GPDB_ALL_ITEMS/50493040_001_200_HB_B2C_SHO_01-valid_until_2096926.PNG;Shoes;SANDAL;Black;;;;Women
Shoes_SLIDE;GPDB_ALL_ITEMS/50493020_001_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;SLIDE;Black;;;;Women
Shoes_SLINGBACK;GPDB_ALL_ITEMS/50493002_001_200_HB_B2C_SHO_01-valid_until_20961010.PNG;Shoes;SLINGBACK;Black;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50490708_001_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Jackets;JACKET;Black;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50499139_001_100_HB_B2C_SHO_01-valid_until_209744.PNG;Jackets;JACKET;Black;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50488133_118_100_HB_B2C_SHO_02-valid_until_2097310.PNG;Jackets;JACKET;Open White;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50498470_674_100_HB_B2C_SHO_01-valid_until_2097320.PNG;Jackets;JACKET;Bright Pink;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50503579_001_100_HB_B2C_SHO_01-valid_until_2097118.PNG;Jackets;JACKET;Black;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50490708_260_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Jackets;JACKET;Medium Beige;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50509337_296_100_HB_B2C_SHO_01-valid_until_2097220.PNG;Jackets;JACKET;Open Beige;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50486776_472_100_HB_B2C_SHO_01-valid_until_20961018.PNG;Jackets;JACKET;Open Blue;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50486776_676_100_HB_B2C_SHO_01-valid_until_20961010.PNG;Jackets;JACKET;Bright Pink;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50487870_965_100_HB_B2C_SHO_01-valid_until_2096923.PNG;Jackets;JACKET;Open Miscellaneous;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50498470_001_100_HB_B2C_SHO_01-valid_until_2097320.PNG;Jackets;JACKET;Black;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50457442_001_100_HB_B2C_SHO_06-valid_until_2097425.PNG;Jackets;JACKET;Black;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50502832_040_100_HB_B2C_SHO_01-valid_until_2097321.PNG;Jackets;JACKET;Silver;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50489956_001_100_HB_B2C_SHO_01-valid_until_2097216.PNG;Jackets;JACKET;Black;;;;Women
Jackets_JACKET_FLAT;GPDB_ALL_ITEMS/50487399_001_100_HB_B2C_SHO_01-valid_until_2097116.PNG;Jackets;JACKET_FLAT;Black;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50489227_265_100_HB_B2C_SHO_01-valid_until_2097215.PNG;Jackets;JACKET;Medium Beige;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50489257_265_100_HB_B2C_SHO_01-valid_until_20961122.PNG;Jackets;JACKET;Medium Beige;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50489236_311_100_HB_B2C_SHO_01-valid_until_2097328.PNG;Jackets;JACKET;Medium Green;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50489257_621_100_HB_B2C_SHO_01-valid_until_20961121.PNG;Jackets;JACKET;Bright Red;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50498171_001_100_HB_B2C_SHO_01-valid_until_209743.PNG;Jackets;JACKET;Black;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50498159_001_100_HB_B2C_SHO_01-valid_until_2097316.PNG;Jackets;JACKET;Black;;;;Women
Jackets_JACKET;GPDB_ALL_ITEMS/50498079_244_100_HB_B2C_SHO_01-valid_until_209744.PNG;Jackets;JACKET;Open Brown;;;;Women
_JACKET;GPDB_ALL_ITEMS/50498405_984_100_HB_B2C_SHO_01-valid_until_2097315.PNG;;JACKET;Open Miscellaneous;;;;Women
